,Id,Title,Fake/Real,count_quotes,has_quote_start,has_dots,has_apostrophe_s,has_apostrophe,has_number,has_comma,has_colon,has_parenthesis,has_hyphen,has_and,has_percentage,has_interrogation,has_exclamation,has_only_first_upper,has_any_noun_verb_lower,length,ADJ,ADV,NOUN,VERB,PROPN,PUNCT
174,174,Young adults allowed to stay on parents' health plan report being in better health,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,2,0,6,2,0,0
175,175,TMZ Finds the 'Fat Activist' Adam Richman Told To Kill Herself,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,3,3,1
176,176,Emma Stone Stuns at 'Birdman' Photocall at the 2014 Venice Film Festival,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12,1,0,7,0,0,2
177,177,Euro-zone Banks' Lending to Private Sector Falls Again,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8,1,1,5,1,0,1
178,178,"Our Universe May Exist in a Multiverse, Cosmic Inflation Discovery Suggests",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1,0,4,2,0,1
179,179,UC Irvine School of Medicine brings Google Glass to classroom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,2,2,3,0
180,180,Buffett faces investor grilling as he defends missed targets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,3,3,1,0
181,181,Watch Dogs hacking iOS devices with ctOS companion app,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,5,2,1,0
182,182,Doctor Who: New official trailer receives fan makeover (VIDEO),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,9,2,0,5,1,0,3
183,183,"In Sierra Leone, hiding Ebola patients illegal",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,2,2,2,1
184,184,"""US Ranks Poorly in Healthcare Report""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,1,0,2
185,185,100-Year-Old Woman Breaks World Record in Sprinting,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,1,0,4,2,0,2
186,186,The Weekend Report,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0
187,187,Music Streamers Rejoice. T-Mobile Won't Count Streaming Data Against You,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,10,0,0,5,3,0,2
188,188,Free Calling Apps Download – Top Android Apps Enhancing Google Voice  ...,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,3,0,5,1,1,2
189,189,Jessica Simpson Posts Bikini Picture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,2,2,0
190,190,GLOBAL MARKETS-Mixed reaction to weak euro zone inflation data,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,2,0,6,1,0,1
191,191,"""Lanzhou, China Warns of Dangerous Levels of Benzene in Drinking Water""",1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1,0,4,1,2,3
192,192,ABC: Muir replacing Sawyer at 'World News',0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7,0,0,4,1,1,3
193,193,Legacy eludes Obama as health-law changes sink in,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,0,5,2,0,1
194,194,How the jobs report could disrupt the market's snooze,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,4,1,0,0
195,195,'American Idol': Janelle Monae Sings “What Is Love”,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,8,0,0,2,0,4,5
196,196,Sister love! Beyonce Knowles cuddles up to Solange in new picture after 'lunch  ...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,14,1,0,2,2,4,3
197,197,UK GDP growth estimate for 2013 revised down to 1.7%,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,10,0,0,3,1,2,0
198,198,Washington residents rail against oil shipments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,4,0,1,0
199,199,Extraterrestrial life. Yes or no? Vote and tell us your opinion,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,1,0,5,1,0,1
200,200,Angela Bassett Tapped to Direct Whitney Houston Biopic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,2,4,0
201,201,The Morning Ledger: CFOs Know What Inversions Are Worth,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,1,0,3,1,1,1
202,202,Freddie Mac: Average 30-year mortgage rate down slightly to 4.12%,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,10,1,1,4,0,2,2
203,203,China bans Windows 8 use on govt computers,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,3,2,1,0
204,204,"""Streaker Crashes Glamorous Met Ball Event""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,3,2,0,2
205,205,"""Bonds' Liquidity Threat Highlighted by Derivatives Explosion""",1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,1,0,2
206,206,Adam Richman's new Travel Channel show pulled after controversial Instagram  ...,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,11,2,0,4,1,2,1
207,207,"""Culinary Delight: Renowned Chef Crafts Exquisite Dishes in Culinary Festival""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,4,0,5,0,0,3
208,208,Britain must continue to fight Europe's 'Robin Hood' tax tooth and nail,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,4,2,3,1
209,209,US auto sales expected to rise for June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,2,2,1,0
210,210,Xbox One June Update Introduces External Drive Support,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,3,1,2,0
211,211,Kim Kardashian Confirms She's Not Married to Kanye West — Yet,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,1,4,1
212,212,Elon Musk's SolarCity announces plans to acquire solar cell producer Silevo,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,11,1,0,4,2,3,0
213,213,Elon Musk Unveils Plans for Hyperloop Network,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,1,2,0
214,214,"Facebook's Psych Experiment: Consent, Privacy, and Manipulation",0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,7,0,0,5,0,1,3
215,215,BOJ expected to tweak economic estimates during policy meeting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,4,2,0,0
216,216,Utah Autism Rate Holds Steady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,2,1,1,0
217,217,Twitter Inc (TWTR) appoints new CFO,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,1,0,0,1,4,2
218,218,Ultimate Warrior's Death: Dot Net Member Visits Arizona Hotel,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,9,1,0,7,0,1,1
219,219,Stocks waver in midday trading on Wall Street,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,3,1,2,0
220,220,"""Harley-Davidson's First Electric Bike Makes a Stunning Debut""",1,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,8,3,0,2,1,2,3
221,221,Michael Strahan Debuts On 'Good Morning America',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,1,0,1,1,3,2
222,222,Google plans to spend up to $30bn on acquisitions,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,2,2,1,0
223,223,Japan business confidence sags in June quarter: Bank of Japan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0,0,3,0,5,1
224,224,Thai military junta arrests ousted minister of education at press conference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,5,1,2,0
225,225,Faraway Moon or Faint Star? Possible Exomoon Found,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2,0,3,1,1,1
226,226,NASA successfully tests LDSD Mars flying saucer [Video],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,2,4,1,1,1
227,227,MERS Virus in African Camels: New Study Suggests Virus is More Widespread  ...,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,3,1,4,1,1,2
228,228,Last-Second Tips for Tax Procrastinators,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,3,0,0,1
229,229,Stage set for drama at Eurovision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,3,1,0,0
230,230,"""Eco-Friendly Revolution: Green Technology Shaping a Sustainable Future""",1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,4,0,4,1,0,3
231,231,Heartbroken Beyonce gives biggest hint of marital crisis with Jay Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,3,2,2,0
232,232,SanDisk to Acquire Troubled Fusion-io for $1.2 Billion,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,1,0,3,1,0,1
233,233,Trulia Inc (TRLA) Shorts Crushed On Zillow Inc (Z) Acquisition,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,0,0,2,1,6,4
234,234,Apple Airs New 'Powerful' iPhone 5s Ad [Video],0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,2,0,3,0,3,2
235,235,Ford Car Sales May 2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,1,0
236,236,"""'Game of Thrones' Season 4 Episode 3, 'Breaker of Chains,' Premieres on Sky Atlantic""",1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,14,0,0,8,0,1,7
237,237,2 young new stars to play lead in Star Wars sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,2,0,4,2,0,0
238,238,The 'Sinister Six' and 'Venom' Movies Will Arrive Sooner Than You Think,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,1,2,2,0,3
239,239,"""Soft Robotic Bird Takes Flight, Mimics Real Feathers""",1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,3,0,3,2,0,3
240,240,Photographer wants big pay day in Justin Bieber lawsuit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,4,1,2,0
241,241,LeVar Burton Launches Kickstarter Campaign to Revive 'Reading Rainbow',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,2,3,2
242,242,Southwest launches fare sale for post-Wright flights at Love Field,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,3,0,6,1,0,0
243,243,FCC comments section crashes after John Oliver asks trolls to inundate the system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,4,3,3,0
244,244,"""Report: E-Cigarettes Appeal to Kids, Lawmakers Call for Regulation""",1,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,9,0,0,6,2,0,4
245,245,"Google Q1 Earnings Impact Motorola as ""Discontinued Operations""",1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,4,0,2,2
246,246,"Mortgage Interest Rates Edge Down at Citibank, Chase Jun 28, 2014",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,0,0,4,1,2,2
247,247,Why Uber Is Un-American,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,3,0,1,0,0,0
248,248,Google I/O 2014: Everything you need to know about 'Android L',0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,11,0,0,1,2,4,3
249,249,"Days After Courteney, Arquette Gets Engaged, Too",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,1,3,2,0,2
250,250,"Libya lifts force majeure from Ras Lanuf, Es Sider oil ports",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,5,0,4,1
251,251,Facebook says WhatsApp deal cleared,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,2,2,1,0
252,252,How Will Allergan (AGN) Stock Be Affected By Poison Pill Stance Against  ...,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,13,0,0,4,1,2,3
253,253,Why do zebras have stripes? New research offers answer.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,1,0,4,2,0,2
254,254,AAA: Gas Prices Drop in Many Areas Before the Holiday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0,5,1,0,1
255,255,'Rio 2' flies in but 'Captain America' still in command,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,10,0,2,3,0,2,3
256,256,Sony's 'Selfie' Smartphone Leaked Ahead of Global Debut,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,1,1,3,1,1,2
257,257,ECB member Noyer is 'very open to all kinds of tools',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,1,1,4,0,1,1
258,258,"Argentina Deliberately Defaults, Rejects Alternative Proposals - Reports",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,8,1,1,3,1,1,2
259,259,Reuters: Charter in talks to acquire 3M subscribers from Comcast,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,10,0,0,6,1,0,1
260,260,GM Sued Over Ignition Switch in Alabama Fatality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,1,2,0
261,261,"""Oscar Pistorius Trial Set to Resume After Psychiatric Evaluation""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,3,2,0,2
262,262,"Global Warming: Antarctica Thaws Fast, Melting a Whopping 159B Tons of Ice  ...",0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,13,3,1,4,1,1,3
263,263,Jessica Simpson marries former NFL football player Eric Johnson with two kids  ...,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,2,1,6,1
264,264,French satellite data shows floating objects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,3,2,0,0
265,265,Mila Kunis And Ashton Kutcher 'Expecting Baby',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1,1,4,2
266,266,'Bachelorette': Andrew Should Leave — He's Already Cheated On Andi,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,10,0,1,2,2,1,4
267,267,Jimmy Iovine: The Real Beats Billionaire,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,1,0,2,0,2,1
268,268,How Far Will Treasury Yields Fall?,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,1,2,1,0,1
269,269,Researchers developing remote-control contraceptive device,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,2,0,3,1,0,1
270,270,"""Archaeological Treasure: Lost Temple Unearthed in Remote Jungle Expedition""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,2,0,4,2,0,3
271,271,The West Can't Have It Both Ways on China,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,1,1,0
272,272,"Superman, Batman face off in 'Dawn of Justice'",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,8,0,0,3,1,1,3
273,273,Maroon 5 To Release New Album In September,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,1,0,1,1,2,0
274,274,Chris Pratt and Shailene Woodley arrive at the MTV Movie Awards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,3,1,3,0
275,275,"""Texas Sees Uptick in Medicaid Sign-Ups""",1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,1,4,3
276,276,"McCartney still ill, cancels South Korea concert",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,2,0,1,4,1
277,277,"Beyonce & Jay-Z Announce ""On the Run"" Summer Tour",0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,0,0,4,0,3,3
278,278,Maybe Shorter Boss Fights Would Be Better Boss Fights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,2,1,4,0,0,0
279,279,GOG to add Linux support this fall with 100 games available,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,2,0,3,1,1,0
280,280,SolarCity Corp (SCTY) acquires Silevo for $350 million,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,8,0,0,0,1,4,2
281,281,"Text-to-911 via AT&T, Sprint will be delayed in Lancaster County",0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,10,0,0,4,1,2,2
282,282,"First Full '24: Live Another Day' Trailer Is Full Of Guns, Explosions, And Drama",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,14,2,1,5,1,0,3
283,283,"""Oscar Pistorius Trial Set to Resume After Psychiatric Evaluation""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,3,2,0,2
284,284,"iPad, other devices might cause rashes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,1,0,2,1,1,1
285,285,No surgery for former Bills QB Jim Kelly for cancer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,3,0,3,0
286,286,"Activists 'March Against Monsanto' in Mystic, world",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,7,1,0,3,1,1,2
287,287,New Study Links Coffee Consumption to Longer Life,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,4,1,0,0
288,288,Tax Return Preparers Exemplify a Gaping Hole in the Treasury's Vault,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,2,0,0
289,289,Nasa's Moon-Orbiting Robot Crashes Down,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,5,0,0,2,2,1,1
290,290,Tweetdeck shuts down after self-propagating tweet exposes security flaw,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0,5,2,1,1
291,291,Fist bumps cleaner than handshakes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,3,0,0,0
292,292,Controversial 'Jeopardy!' champ Arthur Chu unseated after 12-day run,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,9,1,0,3,1,3,4
293,293,"""Gas Prices Rise by 2 Cents in Rhode Island, Hitting $3.70""",1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,0,0,5,2,0,3
294,294,"Whales serve as important ecosystem engineers, study finds",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,1,0,4,2,0,1
295,295,"""Historical Revelation: Ancient Manuscripts Shed Light on Enigmatic Civilization""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,3,0,4,1,0,3
296,296,The criticism behind Kim Kardashian and Kanye West Vogue's April cover,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,11,0,0,2,0,6,0
297,297,"L'Wren Scott's Suicide Not Related to Business Troubles, Rep Says",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,10,0,0,3,2,3,1
298,298,"""Voice"" and ""Dancing"" Finales See Decreased Ratings from Last Year",1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,4,3,0,4
299,299,Monday is last day to sign up for health insurance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,3,1,1,0
300,300,VIDEO: Researchers Discover Giant Chicken-Like Dinosaur,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6,2,0,4,1,0,2
301,301,'Budapest Hotel' worth checking out,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,2,1,1,1
302,302,Microsoft to cut up to 18000 jobs over next year,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,1,0,2,1,1,0
303,303,"Two vessels collide, others grounded amid gusting winds off Virginia coast",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,3,3,2,1
304,304,Things to remember about Google and the right to be forgotten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,2,2,1,0
305,305,"""James Franco and Seth Rogen's Film 'The Interview' Angers North Korean Leader""",1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,2,0,4,0,4,4
306,306,"Sony's April 2014 NPD Response: PS4 Demand ""Continues to Outstrip Supply""",0,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,11,0,0,5,2,2,3
307,307,Stocks drop sharply; FBI launches probe into Herbalife; Samsung Galaxy S5  ...,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,1,3,2,4,3
308,308,"""'The Bachelorette' 2014 Spoilers: Inside the Overnight Dates for Episode 9""",1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,11,1,0,4,0,0,5
309,309,"'X Men: Days of Future Past' Release Date, Cast & News: Director Bryan Singers  ...",0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,15,2,0,8,0,1,6
310,310,Pizza chain Sbarro files for bankruptcy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,5,0,0,0
311,311,Easter Message 2014 from the Most Reverend Robert P. Ellison CSSp Bishop of  ...,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1,1,2,0,5,1
312,312,Cement heavyweights create global supplier raking in 32b euros annual sales,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,2,0,5,2,0,0
313,313,BlackBerry Ltd earnings show return to profit next year; new generation handsets  ...,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,7,0,2,2
314,314,Debris a 'Credible Lead' In Jet Hunt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,4,0,0,2
315,315,"""Sports Phenomenon: Underdog Team's Cinderella Story Inspires a Nation""",1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,9,0,0,6,2,0,3
316,316,"Gap reaffirms outlook, focused on overseas",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,1,2,2,0,1
317,317,Queen Elizabeth II Celebrates 75 Years on the Throne,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,3,0
318,318,European Cities Face Gridlock as Cabbies Protest Against Uber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,4,2,0,0
319,319,Vermont Lawmakers Send GMO Food-Labeling Law To Governor,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,1,0,5,1,1,1
320,320,Comet's centuries-old dust may make for dazzling meteor shower,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,9,1,0,4,2,1,1
321,321,Florida confirms two locally-acquired chikungunya cases,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,1,1,1,2,1,1
322,322,"""NTSB Proposes Regulations for Parasailing Industry""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,2,2,0,2
323,323,"""Amazon Appears Poised to Enter the Smartphone Market""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,0,2
324,324,Zac Efron Stays Mum on Rumors of Romance with Halston Sage,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,1,3,0
325,325,Cramer: Multiple messages from OpenTable deal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,2,0,2,0,1,1
326,326,Episode VII is already shooting...,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,1,2,1
327,327,AT&T purchase DirecTV for a price value of 48.5 billion dollars,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11,0,0,6,0,0,0
328,328,Russian pilots save airliner from collision at Barcelona airport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,3,1,2,0
329,329,Ariana Grande 'Likes Bad B*tches' And That's Really Her 'F*ckin Problem',0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,11,1,1,3,1,2,4
330,330,High-Flying Tech Stocks Drop as Markets Worry About Fed Stimulus,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,1,5,2,1,1
331,331,"""Kim Kardashian Exposes Nipple on Instagram, Stirring Online Buzz""",1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,1,0,2,2,3,3
332,332,Record Store Day 2014: New digs for digging,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,8,1,0,4,1,0,1
333,333,"""California's Fracking Boom Faces Regulatory Setback""",1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,6,1,0,2,2,1,2
334,334,'The Amazing Spider-Man 2' Featured On Entertainment Weekly Cover [PHOTO],0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,10,2,0,5,1,0,4
335,335,Why France is gloating over Piketty's alleged errors,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1,2,2,0
336,336,Kaepernick: TMZ report 'completely wrong',0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5,1,1,3,0,0,3
337,337,"""Blogger Claims 'Shape' Magazine Rejected Real Weight Loss Photo""",1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9,1,0,6,1,1,4
338,338,"'Bachelorette' Final Two Josh And Nick? Lies In Italy Make Andi Nervous, But  ...",0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,14,2,0,4,1,2,5
339,339,McDonald's might be liable for labor practices,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,7,1,0,2,0,1,0
340,340,"""Music Sensation: Rising Star Takes the Music World by Storm with Hit Single""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0,6,3,0,3
341,341,Report: IRS gave bonuses to staff owing back taxes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,1,0,3,3,1,1
342,342,Pfizer to be grilled on takeover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,2,1,0,0
343,343,"US Economy Expanding by 1.5%, But Inflation Is 3-5%",0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,9,0,0,4,1,0,1
344,344,"""Japan in Focus on Wednesday, Likely to Provide Aid to Ukraine""",1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1,0,2,2,2,3
345,345,Elephants can tell difference between human languages and sense danger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,4,2,0,0
346,346,"Goodnight, Sweet Prince: Remembering the Happy Times with Game of  ...",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,11,2,0,3,1,1,3
347,347,Tech Giants Fight Back Against FCC Proposal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,3,1,1,0
348,348,"Microsoft Names Scott Guthrie as Permanent Enterprise Chief, Spencer to Head  ...",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,0,3,1,4,2
349,349,McCartney's Japanese tour cancelled because of virus,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,7,1,0,2,1,1,0
